Input Term,Best Match,URI,Similarity Score
nestling,nest of bird,http://purl.obolibrary.org/obo/ENVO_00005805,0.6819
Nestling,nest of bird,http://purl.obolibrary.org/obo/ENVO_00005805,0.6819
Nestling,nest of bird,http://purl.obolibrary.org/obo/ENVO_00005805,0.6819
egg,egg,http://purl.obolibrary.org/obo/BTO_0000369,1.0000
nestling nestling,nest of bird,http://purl.obolibrary.org/obo/ENVO_00005805,0.6797
nestling pullus,pileus,http://purl.obolibrary.org/obo/FAO_0000009,0.4794
Ninfa,nilas,http://purl.obolibrary.org/obo/ENVO_03000068,0.6026
nits,nitrite,http://purl.obolibrary.org/obo/CHEBI_16301,0.6652
no,shoot,http://purl.obolibrary.org/obo/BTO_0001243,0.4141
no conidia,conidiophore,http://purl.obolibrary.org/obo/FAO_0000043,0.5572
non-ovigerous,non-porous,http://purl.obolibrary.org/obo/PATO_0000985,0.5749
non-reproductive,sexual reproduction,http://purl.obolibrary.org/obo/GO_0019953,0.7014
no perithecia,perithecium,http://purl.obolibrary.org/obo/FAO_0001036,0.7165
not mature,mature,http://purl.obolibrary.org/obo/PATO_0001701,0.8780
not quite mature,mature,http://purl.obolibrary.org/obo/PATO_0001701,0.8375
not weaned,azane,http://purl.obolibrary.org/obo/CHEBI_35107,0.5104
nymph,nymph,http://purl.obolibrary.org/obo/BTO_0000954,1.0000
Nymph,nymph,http://purl.obolibrary.org/obo/BTO_0000954,1.0000
nymph & exuviae,nymph,http://purl.obolibrary.org/obo/BTO_0000954,0.7398
nymph female,nymph,http://purl.obolibrary.org/obo/BTO_0000954,0.7809
nymph,nymph,http://purl.obolibrary.org/obo/BTO_0000954,1.0000
larvae,larval,http://purl.obolibrary.org/obo/PATO_0001185,0.7761
nymph male,nymph,http://purl.obolibrary.org/obo/BTO_0000954,0.7944
nymphs,nymph,http://purl.obolibrary.org/obo/BTO_0000954,0.8749
Nymphs,nymph,http://purl.obolibrary.org/obo/BTO_0000954,0.8749
nymphs and larvae,nematode larva,http://purl.obolibrary.org/obo/UBERON_0009850,0.5872
Nymphs and larvae,nematode larva,http://purl.obolibrary.org/obo/UBERON_0009850,0.5872
Nymphs and Larvae,nematode larva,http://purl.obolibrary.org/obo/UBERON_0009850,0.5872
Nymphs,nymph,http://purl.obolibrary.org/obo/BTO_0000954,0.8749
eggs,egg,http://purl.obolibrary.org/obo/BTO_0000369,0.9121
nymph skin,nymph,http://purl.obolibrary.org/obo/BTO_0000954,0.7886
Nymphs & larvae,nematode larva,http://purl.obolibrary.org/obo/UBERON_0009850,0.5809
nymph unsexed,nymph,http://purl.obolibrary.org/obo/BTO_0000954,0.7639
O,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.5128
O.,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.4791
O and I,Ovis,http://purl.obolibrary.org/obo/NCBITaxon_9935,0.3992
O & I,Ovis,http://purl.obolibrary.org/obo/NCBITaxon_9935,0.4859
O I,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.4289
O,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.5128
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
O,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.5128
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
O-I,I-cell,http://purl.obolibrary.org/obo/BTO_0000616,0.4251
O. I,soot,http://purl.obolibrary.org/obo/ENVO_03000021,0.4025
Oidium,oidium,http://purl.obolibrary.org/obo/FAO_0000051,1.0000
(Oidium stage),oidium,http://purl.obolibrary.org/obo/FAO_0000051,0.7868
O,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.5128
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
O,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.5128
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
O,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.5128
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
O,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.5128
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
O,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.5128
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
O,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.5128
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
O. I only,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.3658
old Adult,adult,http://purl.obolibrary.org/obo/BTO_0001043,0.8928
older material,mineral material,http://purl.obolibrary.org/obo/ENVO_01000256,0.6522
oocyst,oocyst,http://purl.obolibrary.org/obo/BTO_0001773,1.0000
oocyst; sporocyst,oocyst,http://purl.obolibrary.org/obo/BTO_0001773,0.8407
Oogonia,oogonial cell,http://purl.obolibrary.org/obo/CL_0000024,0.7202
oospores,oospore,http://purl.obolibrary.org/obo/FAO_0000039,0.9235
Oospores in stems,oospore,http://purl.obolibrary.org/obo/FAO_0000039,0.6309
Ootheca,oospore,http://purl.obolibrary.org/obo/FAO_0000039,0.6906
(ordeum stage),E tetrad stage,http://purl.obolibrary.org/obo/PO_0001029,0.5703
other,other source,http://purl.obolibrary.org/obo/BTO_0001490,0.5983
others,other source,http://purl.obolibrary.org/obo/BTO_0001490,0.5076
ova,Ovis,http://purl.obolibrary.org/obo/NCBITaxon_9935,0.6597
over-winter,cold season,http://purl.obolibrary.org/obo/ENVO_03000098,0.7267
; ovigerous,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.6393
; ovigerous;;,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.6012
; ovigerous;;;;,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.6220
;; ovigerous,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.5428
ovigerous,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.7260
ovigerous;;,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.6397
;; ovigerous; immature,immature,http://purl.obolibrary.org/obo/PATO_0001501,0.6424
ovigerous; immature;; juvenile,juvenile,http://purl.obolibrary.org/obo/PATO_0001190,0.6854
; ovigerous; juvenile,juvenile,http://purl.obolibrary.org/obo/PATO_0001190,0.7357
;; ovigerous; juvenile,juvenile,http://purl.obolibrary.org/obo/PATO_0001190,0.7228
ovigerous; juvenile,juvenile,http://purl.obolibrary.org/obo/PATO_0001190,0.7018
oviposition sites,ovipositor,http://purl.obolibrary.org/obo/UBERON_2002117,0.5756
P,seep,http://purl.obolibrary.org/obo/ENVO_01000262,0.5035
Paarasitic Stages,pharyngula stage,http://purl.obolibrary.org/obo/UBERON_0004707,0.5276
Parasitic Lifestages,Platyhelminthes,http://purl.obolibrary.org/obo/NCBITaxon_6157,0.5112
Parasitic stages,larval stage,http://purl.obolibrary.org/obo/UBERON_0000069,0.6104
Parasitic Stages,larval stage,http://purl.obolibrary.org/obo/UBERON_0000069,0.6104
Parastic Stages,life cycle stage,http://purl.obolibrary.org/obo/UBERON_0000105,0.5465
parthenita,Hemichordata,http://purl.obolibrary.org/obo/NCBITaxon_10219,0.5148
parthenitae,Euteleostomi,http://purl.obolibrary.org/obo/NCBITaxon_117571,0.5457
partly sterile,sterile,http://purl.obolibrary.org/obo/PATO_0000956,0.9002
penultimate,final leaf,http://purl.obolibrary.org/obo/BTO_0002812,0.5353
penultimate,final leaf,http://purl.obolibrary.org/obo/BTO_0002812,0.5353
immature,immature,http://purl.obolibrary.org/obo/PATO_0001501,1.0000
Penultimate nymph,nymph,http://purl.obolibrary.org/obo/BTO_0000954,0.7958
perfect stage,fully formed stage,http://purl.obolibrary.org/obo/UBERON_0000066,0.7562
Perfect stage,fully formed stage,http://purl.obolibrary.org/obo/UBERON_0000066,0.7562
perianth,perianth,http://purl.obolibrary.org/obo/PO_0009058,1.0000
perianth + androecia,perianth,http://purl.obolibrary.org/obo/PO_0009058,0.6685
perianth + capsules,capsule,http://purl.obolibrary.org/obo/UBERON_0003893,0.6978
perianth + gemmae,perianth,http://purl.obolibrary.org/obo/PO_0009058,0.6595
perianths,perianth,http://purl.obolibrary.org/obo/PO_0009058,0.8751
perianth + sporophyte,sporophyte,http://purl.obolibrary.org/obo/BTO_0000735,0.7509
perigyn.,perigynium,http://purl.obolibrary.org/obo/PO_0009044,0.7514
perigyn. + male,perigynium,http://purl.obolibrary.org/obo/PO_0009044,0.6426
perithecia,perithecium,http://purl.obolibrary.org/obo/FAO_0001036,0.8028
Perithecia,perithecium,http://purl.obolibrary.org/obo/FAO_0001036,0.8028
perithecia and conidia,Peridiniales,http://purl.obolibrary.org/obo/NCBITaxon_2910,0.5971
Perithecia immature,perithecium,http://purl.obolibrary.org/obo/FAO_0001036,0.6582
phyllosoma,Phacochoerus,http://purl.obolibrary.org/obo/NCBITaxon_41425,0.6101
Pileate and resupinate forms.,pileus,http://purl.obolibrary.org/obo/FAO_0000009,0.4758

plerocerci,plerome,http://purl.obolibrary.org/obo/PO_0008035,0.8282
plerocercoid,plerome,http://purl.obolibrary.org/obo/PO_0008035,0.6780
plerocercus,plerome,http://purl.obolibrary.org/obo/PO_0008035,0.7665
Pleurocercoid,pleurocentrum,http://purl.obolibrary.org/obo/UBERON_4200195,0.8235
Pop,bubble,http://purl.obolibrary.org/obo/ENVO_01001685,0.5595
;; postlarvae,postlarva,http://purl.obolibrary.org/obo/BTO_0002655,0.7510
post larval,larval,http://purl.obolibrary.org/obo/PATO_0001185,0.8783
post-oncomiracidium 1a,Phormidium,http://purl.obolibrary.org/obo/NCBITaxon_1198,0.5685
post-oncomiracidium 2a,Phormidium,http://purl.obolibrary.org/obo/NCBITaxon_1198,0.5602
Premetamorph,premonocyte,http://purl.obolibrary.org/obo/BTO_0004657,0.6655
Premetamorphs,premaxilla,http://purl.obolibrary.org/obo/UBERON_0002244,0.6398
Premetamorphs,premaxilla,http://purl.obolibrary.org/obo/UBERON_0002244,0.6398
metamorphs,metamorphosis,http://purl.obolibrary.org/obo/GO_0007552,0.7466
Presumably immature stages,sexually immature stage,http://purl.obolibrary.org/obo/UBERON_0000112,0.8314
Probably a young stage. (Sphaeronema state),juvenile stage,http://purl.obolibrary.org/obo/UBERON_0034919,0.5926
procercoid,procerus,http://purl.obolibrary.org/obo/UBERON_0008588,0.7184
protonymph,proton,http://purl.obolibrary.org/obo/CHEBI_24636,0.7866
Protonymph,proton,http://purl.obolibrary.org/obo/CHEBI_24636,0.7866
protozoan stage,protozoan form,http://purl.obolibrary.org/obo/BTO_0002503,0.7894
protozoan stage sarcocyst,sarcomere,http://purl.obolibrary.org/obo/GO_0030017,0.5825
protozoan stage spores,protozoan form,http://purl.obolibrary.org/obo/BTO_0002503,0.6781
protozoan stage tachyzoites,tachyzoite,http://purl.obolibrary.org/obo/BTO_0001346,0.7437
protozoan stage tissue cyst,protozoan form,http://purl.obolibrary.org/obo/BTO_0002503,0.6131
prot. sporogonic stage,sporophyte dormant stage,http://purl.obolibrary.org/obo/PO_0007132,0.6288
pseudergate,psoas,http://purl.obolibrary.org/obo/BTO_0001140,0.4428
Pseudocyst,pseudoclasper,http://purl.obolibrary.org/obo/UBERON_0017624,0.6987
pseudosclerotia,pseudohypha,http://purl.obolibrary.org/obo/FAO_0001002,0.6605
pullus,pileus,http://purl.obolibrary.org/obo/FAO_0000009,0.6112
pup,pup,http://purl.obolibrary.org/obo/BTO_0004377,1.0000
pupa,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,1.0000
Pupa,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,1.0000
pupae,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,0.8544
Pupa(e),pupa,http://purl.obolibrary.org/obo/UBERON_0003143,0.8212
Pupae,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,0.8544
pupal,pupal,http://purl.obolibrary.org/obo/PATO_0001187,1.0000
pupa,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,1.0000
larvae,larval,http://purl.obolibrary.org/obo/PATO_0001185,0.7761
pupal case,pupal case,http://purl.obolibrary.org/obo/UBERON_0018657,1.0000
Pupal case,pupal case,http://purl.obolibrary.org/obo/UBERON_0018657,1.0000
Pupal Case,pupal case,http://purl.obolibrary.org/obo/UBERON_0018657,1.0000
pupal case,pupal case,http://purl.obolibrary.org/obo/UBERON_0018657,1.0000
cocoon,cocoon,http://purl.obolibrary.org/obo/UBERON_0013198,1.0000
Pupal exuviae,pupal,http://purl.obolibrary.org/obo/PATO_0001187,0.7644
pupal skin,pupal,http://purl.obolibrary.org/obo/PATO_0001187,0.7733
Pupa or Larvae,instar larval or pupal development,http://purl.obolibrary.org/obo/GO_0002165,0.7339
pupa skin,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,0.8199
pycnia,pycnocline,http://purl.obolibrary.org/obo/ENVO_01000259,0.6451
pycnidia,pycnocline,http://purl.obolibrary.org/obo/ENVO_01000259,0.6600
Pycnidia only,pycnocline,http://purl.obolibrary.org/obo/ENVO_01000259,0.6070
queen,planet,http://purl.obolibrary.org/obo/ENVO_01000800,0.5175
rarely adults and nymphs,nymph,http://purl.obolibrary.org/obo/BTO_0000954,0.4723
recruits,military training area,http://purl.obolibrary.org/obo/ENVO_00000561,0.4835
juv.,Mel Ju cell,http://purl.obolibrary.org/obo/BTO_0001673,0.4987
redia,red,http://purl.obolibrary.org/obo/PATO_0000322,0.6340
Redia,red,http://purl.obolibrary.org/obo/PATO_0000322,0.6340
redia; cercariae,cercaria,http://purl.obolibrary.org/obo/UBERON_0018388,0.7442
rediae,red,http://purl.obolibrary.org/obo/PATO_0000322,0.6655
rediae; cercariae,cercaria,http://purl.obolibrary.org/obo/UBERON_0018388,0.7138
#REF!,refractivity,http://purl.obolibrary.org/obo/PATO_0001372,0.3505
reproductive,reproductive process,http://purl.obolibrary.org/obo/GO_0022414,0.8607
Reproductive Condition,reproductive process,http://purl.obolibrary.org/obo/GO_0022414,0.7697
Reproductive Status,reproductive quality,http://purl.obolibrary.org/obo/PATO_0001434,0.7857
Resupinate form,landform,http://purl.obolibrary.org/obo/ENVO_01001886,0.4184
Rhizoctonia,rhizoid,http://purl.obolibrary.org/obo/PO_0030078,0.8890
Roestelia stage,gastrula stage,http://purl.obolibrary.org/obo/UBERON_0000109,0.6168
roots,root,http://purl.obolibrary.org/obo/NCBITaxon_1,0.7812
Rostelia stage,vegetative stage,http://purl.obolibrary.org/obo/BTO_0005744,0.6471
Rust lfie stage 0,BO.00 booting begins stage,http://purl.obolibrary.org/obo/PO_0007051,0.4909
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust lfie stage II,BO.02 mid boot stage,http://purl.obolibrary.org/obo/PO_0007044,0.4449
Rust life stage,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6216
,right,http://purl.obolibrary.org/obo/PATO_0000367,0.5217
Rust life stage ?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5853
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
Rust Life Stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
Rust life stage 0; (0),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4696
Rust life stage 0 1,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5250
Rust life stage 0 i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5395
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
i,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage 0-i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5437
Rust life stage 0 I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5395
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage 0-I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5437
Rust life stage (0),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5188
i,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage 0 & i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5255
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
i,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage (0),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5188
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage 0 ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4984
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
ii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage 0. ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4980
Rust life stage 0 i ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4850
Rust life stage 0 iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4934
Rust life stage 0-iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5024
Rust life stage 0 i Ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4850
Rust life stage 0-I-II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4920
Rust life stage 0-III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5024
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
i,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
ii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage 0? iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5084
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage 0 i (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4406
Rust life stage 0 i iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4797
Rust life stage 0 i Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4797
Rust life stage 0-I-III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4913
Rust life stage (0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5322
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
III),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage 0 ii iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4736
Rust life stage 0 ii Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4736
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
ii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage 0; (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4841
Rust life stage 0; (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4888
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
II (iii),meiosis II,http://purl.obolibrary.org/obo/GO_0007135,0.4891
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage 0 i (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4281
Rust life stage 0 i (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4563
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage 0 i ii iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4521
Rust life stage 0 iii; (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4820
Rust life stage 0 i Ii Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4521
Rust life stage 0-I-II-III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4811
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
i,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
ii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
,right,http://purl.obolibrary.org/obo/PATO_0000367,0.5217
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage 0 ii; (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4831
Rust life stage 0 ii; (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4839
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage 0 iii; (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4813
Rust life stage 0 iii; (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4931
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage 0 i Ii; (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4612
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage 0 i Iii; (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4683
Rust life stage 0 i Iii; (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4715
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage 0 i Ii Iii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4393
Rust life stage 0 i Ii Iii; (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4674
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage 0 i ii iii iv,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4438
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
III sp.,premolar 3,http://purl.obolibrary.org/obo/UBERON_7500056,0.4786
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
I sp.,seep,http://purl.obolibrary.org/obo/ENVO_01000262,0.4293
Rust life stage 0 sp.,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5297
Rust life stage 336,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5651
Rust life stage aecioid III,aeciospore,http://purl.obolibrary.org/obo/FAO_0000054,0.4756
Rust life stage aecioid-III,aeciospore,http://purl.obolibrary.org/obo/FAO_0000054,0.4544
Rust life stage aecioid III-III,aeciospore,http://purl.obolibrary.org/obo/FAO_0000054,0.4214
Rust life stage aecoid III-III,obsolete aedeagus,http://purl.obolibrary.org/obo/UBERON_0003198,0.4194
Rust life stage An,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6232
Rust life stage An-III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4954
rust Life Stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
Rust life stage (i),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5948
Rust life stage i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
Rust life stage i ?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5908
Rust life stage i?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5908
Rust life stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
Rust life stage I?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5908
Rust Life Stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
Rust life stage i 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5206
Rust life stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
0,amount,http://purl.obolibrary.org/obo/PATO_0000070,0.5288
Rust life stage Ib,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5513
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage ihi,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5872
Rust life stage ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
Rust life stage ii ?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5574
Rust life stage ii(?),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5480
Rust life stage ii?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5574
Rust life stage Ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
Rust Life Stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
amphispores,Amphioxiformes,http://purl.obolibrary.org/obo/NCBITaxon_2682553,0.7365
Rust life stage IIb,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5349
Rust life stage IIb,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5349
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
rust Life Stage III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
Rust life stage i ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5823
Rust life stage i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
ii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage ii i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5890
Rust life stage iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
Rust life stage iii ?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5466
